Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating,Rating color,Rating text,Votes,Cost Category,Primary Cuisine,Votes Normalized
310899,Green Chick Chop,1,New Delhi,"G 4, Plot 15, Saini Enclave Market, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3054936,28.6511682,"raw meats, north indian, fast food",350.0,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,33,medium,raw meats,0.0026532479414455626
18322591,Khana Vaana,1,New Delhi,"G 2, Rishabh Vihar Main Market, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3027743,28.6534064,"north indian, south indian, chinese",300.0,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,32,medium,north indian,0.0025617566331198535
18486915,Momoholic,1,New Delhi,"Shop 13, Plot 25, Parmesh Corporate Tower, Karkardooma Community Centre Tower, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",0.0,0.0,"chinese, fast food, ice cream",200.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,11,low,chinese,0.0006404391582799634
302488,Nazeer Foods,1,New Delhi,"Plot 11, G-2-5, Sagar Deep Complex, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3050378,28.6515495,"north indian, mughlai, chinese",550.0,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,87,medium,north indian,0.007593778591033852
3173,Pind Balluchi,1,New Delhi,"410, Karkardooma Village, Opposite Karkardooma Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3047359,28.649656,"north indian, mughlai",850.0,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.6,Orange,Average,192,high,north indian,0.0172003659652333
313413,Rumours,1,New Delhi,"21, Hargobind Enclave, Near Karkarduma Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3024918,28.6475149,"north indian, chinese, italian",1000.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,232,high,north indian,0.020860018298261666
307818,Spice Grill,1,New Delhi,"417, Jagriti Enclave, Near Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3070793,28.6520694,"north indian, mughlai, chinese, continental",1300.0,Indian Rupees(Rs.),No,Yes,No,No,3,3.2,Orange,Average,177,high,north indian,0.015827996340347667
310332,Utopia,1,New Delhi,"Plot 7, Karkardooma Community Center, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.303195,28.6486474,"north indian, mediterranean, continental",1500.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,286,high,north indian,0.025800548947849954
2295,Aroma Rest O Bar,1,New Delhi,"18, Ashish Corporate Tower, Karkardooma Community Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302196,28.6484654,"north indian, mughlai, chinese",800.0,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.6,Yellow,Good,306,high,north indian,0.027630375114364135
18361742,Cafe Shloka,1,New Delhi,"183, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3090365,28.6537039,"cafe, italian, chinese, north indian",1000.0,Indian Rupees(Rs.),No,Yes,No,No,3,3.5,Yellow,Good,63,high,cafe,0.005397987191216835
303578,Chawla's Tandoori Junction,1,New Delhi,"G-3, Pankaj Plaza 2, Community Center, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3031754,28.6479181,north indian,800.0,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,159,high,north indian,0.014181152790484904
18429394,Desi Villa,1,New Delhi,"A 282, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.304534,28.6601143,"south indian, north indian, chinese",800.0,Indian Rupees(Rs.),Yes,No,No,No,2,3.7,Yellow,Good,28,high,south indian,0.0021957913998170175
6705,Kanwarji's,1,New Delhi,"G-1, Sagar Chamber, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3051329,28.6509065,"street food, mithai",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,40,medium,street food,0.003293687099725526
18250020,Palomino,1,New Delhi,"11, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3079592,28.6528252,"north indian, mughlai, continental, chinese",1600.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,213,high,north indian,0.019121683440073194
18235498,Raasa The Luxuriate Fine Dine,1,New Delhi,"C-5, Opposite Pushpanjali Medical Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3094489,28.654069,"north indian, mughlai, chinese",1150.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,160,high,north indian,0.014272644098810613
300910,Shiv Tikki Wala,1,New Delhi,"Ground Floor, Pramesh Tower, Karkardooma Community Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3023084,28.6492275,"street food, north indian",250.0,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,300,low,street food,0.02708142726440988
18317477,The Barbeque Company,1,New Delhi,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3011095,28.6461321,"north indian, chinese, continental",1300.0,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,248,high,north indian,0.02232387923147301
308638,The Wrap Factory,1,New Delhi,"Shop 11, Ground Floor, 5, A Block Market, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3062599,28.6594593,fast food,250.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,109,low,fast food,0.00960658737419945
1270,Urban Punjab,1,New Delhi,"G-7, Pankaj Plaza 2, Karkardooma Community Center, Opposite Dayanand Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3029072,28.6480355,"north indian, chinese",750.0,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,132,high,north indian,0.01171088746569076
18268715,Classic,1,New Delhi,"G-1, United Plaza, Karkardooma Market, Opposite Hargobind Enclave, Near Metro Pillar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3023672,28.6484283,"desserts, fast food, ice cream",250.0,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,95,low,desserts,0.008325709057639524
312518,Goosebumps,1,New Delhi,"House 1, Dayanand Vihar, Opposite HOD, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3020809,28.6467421,"ice cream, desserts",300.0,Indian Rupees(Rs.),No,Yes,No,No,1,4.0,Green,Very Good,292,medium,ice cream,0.026349496797804208
304028,Adyar Ananda Bhavan,1,New Delhi,"18/1, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1952884,28.646476,"south indian, north indian, chinese, street food, fast food",500.0,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,39,medium,south indian,0.003202195791399817
7422,Amma Mess,1,New Delhi,"19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1919642,28.6470539,"south indian, north indian",250.0,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,68,low,south indian,0.00585544373284538
306096,Amritsari Chaap Corner,1,New Delhi,"5060/1, Sant Nagar, Main Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18920413,28.65456149,north indian,200.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,92,low,north indian,0.008051235132662397
7450,Aroma Spice,1,New Delhi,"15A/61, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18937848,28.64779259,"north indian, chinese",800.0,Indian Rupees(Rs.),Yes,No,No,No,2,3.4,Orange,Average,51,high,north indian,0.004300091491308325
306106,Boheme Cafe Bar,1,New Delhi,"16-A/1, WEA, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1872922,28.6458903,"north indian, chinese, continental, italian",1100.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,142,high,north indian,0.01262580054894785
303963,Cafe Coffee Day,1,New Delhi,"Jhandewalan Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1968947,28.64590801,cafe,450.0,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,21,medium,cafe,0.001555352241537054
18124379,Chinese King,1,New Delhi,"Shop 6, 15-A/5, Near Pooja Park, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1875617,28.6457369,"chinese, north indian, mughlai",450.0,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,71,medium,chinese,0.006129917657822507
310758,Chopsuey,1,New Delhi,"7724, New Market, Near Liberty Cinema, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1889094,28.6576903,"chinese, north indian",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,71,medium,chinese,0.006129917657822507
309606,Chowringhee,1,New Delhi,"14A/34, China Market, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1868879,28.6458068,"north indian, chinese",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,122,medium,north indian,0.01079597438243367
2408,Crossroad Bar and Restaurant,1,New Delhi,"17-A/1, WEA Gurudwara Road, Jessa Ram Hospital, Near Metro Pillar 99, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1899106,28.6448625,"north indian, chinese, mughlai",700.0,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,39,high,north indian,0.003202195791399817
309560,Domino's Pizza,1,New Delhi,"61/34, 1st Floor, New Rohtak Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19380312,28.65824145,"pizza, fast food",700.0,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,43,high,pizza,0.0035681610247026534
306405,Giani's,1,New Delhi,"15-A/63, WEA, Near Punjab Sweet House, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"ice cream, desserts",400.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,38,medium,ice cream,0.003110704483074108
5529,Giani,1,New Delhi,"A/2, Prahlad Market, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19036754,28.65432847,"ice cream, desserts",400.0,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,39,medium,ice cream,0.003202195791399817
9459,Gulnar Bar Be Que,1,New Delhi,"7-A/45, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1838779,28.6455636,"north indian, chinese",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,73,high,north indian,0.006312900274473925
300359,Kwality Bengali Sweets,1,New Delhi,"8351, Rani Jhansi Road, Near Filmistan, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20330585,28.65947151,"desserts, mithai",200.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10,low,desserts,0.0005489478499542544
18128869,Little Chef,1,New Delhi,"B-1/8, Apsara Arcade, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18858656,28.64356644,"north indian, mughlai, chinese, fast food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,32,medium,north indian,0.0025617566331198535
9011,M J Dosa Corner,1,New Delhi,"111, Guru Nanak Market, A Block, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1870226,28.6457749,south indian,150.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,36,low,south indian,0.00292772186642269
5507,Moolchand's,1,New Delhi,"2695, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19397243,28.65203681,"north indian, south indian, chinese, fast food",450.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,36,medium,north indian,0.00292772186642269
303704,New Angaar Hyderabadi,1,New Delhi,"11747/4, Sant Nagar, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18398858,28.64837929,hyderabadi,750.0,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.1,Orange,Average,134,high,hyderabadi,0.011893870082342177
1924,New Frontier Hotel,1,New Delhi,"2, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1912316,28.649189,north indian,350.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,55,medium,north indian,0.004666056724611162
300257,Oberoi Biryani,1,New Delhi,"50, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19076987,28.64568939,"north indian, mughlai",600.0,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,90,medium,north indian,0.00786825251601098
7534,Om Ji Om,1,New Delhi,"Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19484482,28.65377446,north indian,500.0,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,60,medium,north indian,0.005123513266239707
1925,Om Saravana Bhavan,1,New Delhi,"15-A/17, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1877414,28.6464708,south indian,400.0,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,47,medium,south indian,0.00393412625800549
311719,Pindi Meat,1,New Delhi,"1963, Nai Bank Street, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1962767,28.6494371,north indian,300.0,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,43,medium,north indian,0.0035681610247026534
1926,Punjab Sweet Corner,1,New Delhi,"15-A/65, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1894036,28.6462267,"fast food, north indian, south indian, chinese, street food, mithai",350.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,236,medium,fast food,0.0212259835315645
306392,R1 Lounge,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18532767,28.64555639,"north indian, mughlai, chinese",1100.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.6,Orange,Average,31,high,north indian,0.0024702653247941444
306338,R1 Take Away,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18557075,28.64546136,"north indian, mughlai, chinese",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,38,high,north indian,0.003110704483074108
1905,Raffles,1,New Delhi,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1904368,28.6478036,"fast food, north indian, chinese",800.0,Indian Rupees(Rs.),Yes,No,No,No,2,3.1,Orange,Average,123,high,fast food,0.010887465690759377
300350,Raj Sweets,1,New Delhi,"8586, East Park Road, Model Basti, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20225945,28.65795725,mithai,150.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,9,low,mithai,0.0004574565416285453
7424,Ramas Cafe,1,New Delhi,"6/79, Padam Singh Road, WEA, Opposite Narang Sales, Naiwala, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1919134,28.6473123,"south indian, chinese, north indian",350.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,70,medium,south indian,0.006038426349496798
1906,Sandoz,1,New Delhi,"2305, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1924134,28.6484406,"north indian, chinese",550.0,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,114,medium,north indian,0.010064043915827997
1908,Sandoz,1,New Delhi,"DB Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19053082,28.65404367,"north indian, chinese",550.0,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,56,medium,north indian,0.004757548032936871
1618,Shudh,1,New Delhi,"17-A/32, WEA Gurudwara Road, Near Metro Pillar 98, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.190378,28.645475,"north indian, chinese, south indian",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,247,medium,north indian,0.0222323879231473
309064,Southy,1,New Delhi,"B-1/8, Below Karol Bagh Metro Station, Pusa Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1888196,28.6434385,south indian,450.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,90,medium,south indian,0.00786825251601098
1931,Spicy by Nature,1,New Delhi,"15/A 55, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18850777,28.64772433,"north indian, mughlai, chinese",900.0,Indian Rupees(Rs.),Yes,No,No,No,2,2.7,Orange,Average,84,high,north indian,0.007319304666056725
18277018,Spicy N Karara,1,New Delhi,"15/64, West Extension Area, Ajma Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"north indian, chinese, fast food",650.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,93,medium,north indian,0.008142726440988107
18425764,Spooky Sky,1,New Delhi,"Shop 62, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19650377,28.64966566,"italian, chinese, north indian",650.0,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.4,Orange,Average,44,medium,italian,0.0036596523330283625
1933,Sri Krishna Udupi,1,New Delhi,"12-A/20, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1882805,28.6471494,south indian,400.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,27,medium,south indian,0.0021043000914913084
2411,Tempting Restaurant,1,New Delhi,"5/4, WEA, Near Hotel Rahul Place, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1886399,28.6470942,"chinese, mughlai, north indian",750.0,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.7,Orange,Average,68,high,chinese,0.00585544373284538
18377922,The Smokin' Grill by The Flashback,1,New Delhi,"Shop 12, Apsara Arcade, Gate 7, Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18888596,28.64335635,fast food,400.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,23,medium,fast food,0.0017383348581884721
18138437,Three Tuns,1,New Delhi,"938/3, Ilahi Bux Marg, Hotel La Vista, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19822,28.6488288,"european, italian, thai, chinese, north indian",1400.0,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,30,high,european,0.0023787740164684353
4655,Wah Ji Wah,1,New Delhi,"1-A, Prahlad Market, D.B. Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19013385,28.65432818,"north indian, chinese",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,69,medium,north indian,0.005946935041171089
18289258,Wow! Momo,1,New Delhi,"2816, Ajmal Khan Road, Beside Roshan Di Kulfi, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1923236,28.6504028,"tibetan, fast food",350.0,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,41,medium,tibetan,0.003385178408051235
18198463,Wrap & Roll,1,New Delhi,"Ground Floor, B-1/8, Shop 7, Apsara Arcade, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18873441,28.6436297,"fast food, chinese",400.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,36,medium,fast food,0.00292772186642269
300347,Anjlika Pastry Shop,1,New Delhi,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1904368,28.6478036,"bakery, desserts, fast food",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,179,medium,bakery,0.016010978956999086
18423807,Bakeology,1,New Delhi,"795, Main Joshi Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",0.0,0.0,"bakery, desserts",450.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,22,medium,bakery,0.001646843549862763
300661,Changezi Chicken,1,New Delhi,"3-A, New Rohtak Road, East Park Road, Shidi Pura, Dori Walan, Near HDFC Bank, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20037386,28.65492631,"north indian, mughlai",650.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,456,medium,north indian,0.041354071363220495
18349796,Chargrill Resto Bar,1,New Delhi,"4/66,1st Floor, Padam Singh Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18920581,28.64902483,"north indian, european, south indian",900.0,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.6,Yellow,Good,43,high,north indian,0.0035681610247026534
306643,Chowringhee,1,New Delhi,"1/3, Pusha Road, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19041716,28.64350406,fast food,200.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,120,low,fast food,0.01061299176578225
305758,Glenz Cafe N Bakers,1,New Delhi,"5/2, WEA, Saraswati Marg, Opposite Swati Hotel, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18855,28.6471752,"cafe, fast food, desserts",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,230,high,cafe,0.020677035681610247
18240475,Happy2Bake,1,New Delhi,"14A/33, Ground Floor, W.E.A., 2nd Gol Chakkar, Channa Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18687464,28.64575501,bakery,300.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,26,medium,bakery,0.0020128087831655993
18238241,Nazeer Foods,1,New Delhi,"Shop 71, Desh Bandu Gupta Road, Opposite PP Jewelers, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1941204,28.6521871,"mughlai, north indian",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,27,medium,mughlai,0.0021043000914913084
306071,Pakode Ki Dukaan,1,New Delhi,"120-121, Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19434593,28.65306658,street food,50.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,35,low,street food,0.002836230558096981
8864,Peshawari Chicken Corner,1,New Delhi,"33-34 B, Prehlad Market, Ramjas Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19039503,28.65448764,north indian,500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,76,medium,north indian,0.006587374199451052
9643,Prem Dhaba,1,New Delhi,"11139, East Park Road, Opposite JD Titler School, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20031988,28.65494308,north indian,650.0,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,177,medium,north indian,0.015827996340347667
9016,Ravi Raj Di Kulfi,1,New Delhi,"Arya Samaj Road, Opposite Gaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1901673,28.649659,desserts,150.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,99,low,desserts,0.00869167429094236
300594,Shawarma King's,1,New Delhi,"14, Apsara Arcade, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18897313,28.64337636,fast food,250.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,136,low,fast food,0.012076852698993596
8872,Shri Rama Restaurant,1,New Delhi,"21-B/1, New Rohtak Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18914345,28.65951887,"north indian, chinese",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,72,medium,north indian,0.006221408966148216
2407,Sri Balaji,1,New Delhi,"17-A/41, WEA Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1907064,28.6455898,"south indian, north indian",600.0,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,88,medium,south indian,0.0076852698993595606
7526,Standard Burfee,1,New Delhi,"2750/21, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1928736,28.6507302,"mithai, street food",200.0,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,100,low,mithai,0.00878316559926807
306403,Subway,1,New Delhi,"15A/63, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"american, fast food, salad, healthy food",500.0,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,118,medium,american,0.010430009149130833
1301,Suruchi,1,New Delhi,"15-A/56, Ajmal Khan Road, Opposite Roopak Store, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.188527,28.647073,"gujarati, rajasthani, north indian, fast food",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,603,high,gujarati,0.05480329368709973
1904,Tera Hotel,1,New Delhi,"4, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1911718,28.6491762,north indian,350.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,149,medium,north indian,0.013266239707227814
18322672,The Diet Kitchen,1,New Delhi,"Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19195507,28.65337815,"continental, healthy food",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,39,high,continental,0.003202195791399817
5560,The Spot,1,New Delhi,"3379, DB Gupta Road, Near Police Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.191827,28.65317426,chinese,350.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,109,medium,chinese,0.00960658737419945
307332,Wrapss,1,New Delhi,"Near City Hospital, Pusa Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1905267,28.6435122,"chinese, fast food",350.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,214,medium,chinese,0.0192131747483989
